user_id,city,property_type,min_price,max_price,rooms,amenities,check_in,check_out,guests,clicked_property_id,booked,rating_given
80,Казань,room,1000,6000,3,"[""washer"", ""pets"", ""pool""]",2024-07-27,2024-07-30,4,454,1,1
204,Краснодар,apartment,3000,5000,3,[],2024-07-31,2024-08-18,3,27,0,0
18,Новосибирск,villa,2000,7000,4,"[""gym"", ""kitchen"", ""pets"", ""wifi""]",2024-02-08,2024-02-29,4,406,1,2
254,Екатеринбург,apartment,3000,23000,2,"[""kitchen"", ""balcony"", ""washer"", ""pool""]",2024-05-21,2024-06-02,5,475,0,0
221,Казань,apartment,0,5000,3,"[""tv""]",2025-11-09,2025-11-21,6,434,1,3
211,Санкт-Петербург,apartment,5000,25000,2,"[""pets"", ""washer""]",2025-10-23,2025-11-11,2,54,0,0
112,Нижний Новгород,villa,5000,15000,4,[],2024-09-20,2024-10-10,6,260,0,0
162,Новосибирск,apartment,2000,7000,1,"[""balcony"", ""gym"", ""pool""]",2024-05-10,2024-05-15,6,114,1,0
196,Санкт-Петербург,house,0,5000,4,"[""tv"", ""parking"", ""pets"", ""kitchen""]",2025-09-22,2025-10-02,5,478,0,0
129,Москва,apartment,0,5000,3,"[""kitchen"", ""pets"", ""pool""]",2025-08-28,2025-09-14,6,469,0,0
255,Екатеринбург,house,1000,11000,3,"[""washer"", ""tv"", ""pets"", ""wifi"", ""gym""]",2025-05-28,2025-06-14,2,466,1,0
270,Нижний Новгород,apartment,2000,12000,0,"[""tv"", ""wifi"", ""balcony""]",2025-12-15,2025-12-18,6,103,0,0
131,Новосибирск,room,2000,22000,4,"[""tv"", ""gym"", ""balcony"", ""wifi""]",2025-11-26,2025-12-07,5,220,0,0
138,Краснодар,house,5000,10000,0,"[""washer"", ""kitchen"", ""pool"", ""pets""]",2024-05-02,2024-05-04,5,31,0,0
73,Краснодар,apartment,3000,23000,1,[],2024-04-11,2024-04-25,3,183,1,5
209,Екатеринбург,apartment,3000,23000,2,"[""ac"", ""washer""]",2024-12-26,2024-12-30,2,131,0,0
141,Москва,apartment,0,20000,4,"[""ac"", ""tv"", ""balcony""]",2025-06-27,2025-07-25,2,150,0,0
183,Санкт-Петербург,room,3000,13000,2,"[""parking"", ""kitchen""]",2024-06-28,2024-07-27,3,442,0,0
36,Нижний Новгород,apartment,0,5000,1,"[""tv""]",2025-02-20,2025-03-22,5,219,0,0
120,Новосибирск,room,0,2000,3,[],2024-09-08,2024-09-22,2,24,1,0
138,Казань,house,5000,25000,0,"[""wifi""]",2025-12-11,2025-12-22,6,25,0,0
274,Сочи,apartment,5000,15000,0,"[""gym""]",2025-11-15,2025-12-04,1,299,1,5
244,Нижний Новгород,villa,3000,8000,2,"[""kitchen"", ""tv""]",2024-10-02,2024-10-06,2,186,0,0
139,Москва,apartment,2000,4000,3,"[""ac""]",2025-01-21,2025-02-15,6,252,0,0
261,Москва,villa,2000,22000,1,"[""gym"", ""wifi"", ""ac"", ""pets""]",2025-10-05,2025-10-30,5,24,0,0
222,Москва,house,5000,15000,2,"[""wifi""]",2024-08-26,2024-08-29,3,467,0,0
72,Новосибирск,villa,2000,4000,3,"[""gym""]",2024-06-06,2024-06-08,2,50,0,0
226,Нижний Новгород,room,2000,22000,3,"[""pets"", ""ac""]",2024-04-26,2024-05-18,3,35,0,0
218,Екатеринбург,villa,1000,6000,0,"[""tv"", ""kitchen"", ""ac"", ""balcony""]",2025-10-18,2025-11-04,4,357,0,0
142,Санкт-Петербург,villa,3000,8000,1,"[""pool"", ""kitchen"", ""balcony"", ""wifi"", ""ac""]",2025-10-20,2025-11-01,6,281,0,0
144,Казань,room,3000,23000,2,"[""pool"", ""parking"", ""washer"", ""tv""]",2025-12-17,2025-12-18,4,207,0,0
110,Санкт-Петербург,apartment,0,2000,3,"[""tv"", ""kitchen"", ""gym"", ""balcony""]",2024-05-30,2024-06-28,4,422,0,0
175,Екатеринбург,room,5000,7000,3,"[""pool""]",2024-05-16,2024-05-31,6,74,0,0
243,Санкт-Петербург,room,5000,7000,1,"[""pool""]",2025-04-27,2025-05-19,5,29,0,0
220,Новосибирск,apartment,5000,25000,0,"[""tv"", ""gym"", ""washer"", ""pool"", ""pets""]",2024-11-26,2024-12-19,3,37,0,0
228,Краснодар,room,2000,12000,1,"[""tv"", ""parking"", ""wifi"", ""balcony""]",2025-04-08,2025-05-02,2,237,0,0
181,Санкт-Петербург,apartment,3000,5000,4,"[""gym"", ""ac"", ""balcony"", ""parking""]",2025-02-18,2025-03-17,5,108,0,0
282,Нижний Новгород,room,1000,3000,1,[],2025-12-02,2025-12-18,4,41,0,0
205,Санкт-Петербург,house,0,2000,2,"[""parking"", ""tv"", ""pets"", ""washer"", ""gym""]",2025-10-24,2025-11-19,5,268,0,0
51,Казань,apartment,3000,5000,3,"[""pets"", ""wifi"", ""parking""]",2024-02-18,2024-03-04,5,68,0,0
76,Казань,room,5000,10000,1,"[""tv"", ""balcony""]",2025-11-08,2025-11-18,5,462,0,0
24,Сочи,apartment,0,20000,3,"[""washer"", ""tv""]",2025-09-20,2025-10-04,5,401,1,0
98,Новосибирск,apartment,3000,5000,3,"[""pool"", ""parking"", ""kitchen""]",2025-11-04,2025-12-03,2,52,0,0
175,Москва,apartment,3000,5000,2,"[""parking""]",2025-06-21,2025-07-07,5,309,0,0
114,Екатеринбург,apartment,2000,4000,2,"[""tv"", ""pets""]",2024-08-02,2024-08-06,1,160,0,0
248,Москва,apartment,1000,6000,2,[],2024-07-22,2024-08-04,5,228,0,0
202,Санкт-Петербург,apartment,5000,25000,3,"[""washer"", ""tv"", ""wifi"", ""balcony""]",2024-05-25,2024-06-02,6,499,0,0
137,Новосибирск,room,5000,15000,2,"[""washer"", ""gym"", ""wifi""]",2024-08-25,2024-09-21,4,372,1,1
34,Краснодар,house,1000,11000,3,"[""washer""]",2025-06-02,2025-06-24,2,445,0,0
299,Нижний Новгород,apartment,3000,8000,4,"[""kitchen"", ""washer"", ""pool"", ""wifi"", ""gym""]",2025-02-06,2025-02-24,6,107,1,0
46,Новосибирск,villa,2000,12000,1,"[""pool""]",2024-06-28,2024-07-08,1,193,1,1
282,Новосибирск,apartment,5000,10000,4,"[""balcony"", ""wifi"", ""washer""]",2024-07-31,2024-08-10,3,407,0,0
242,Екатеринбург,room,1000,3000,2,"[""pets"", ""ac"", ""gym"", ""tv"", ""wifi""]",2025-10-04,2025-10-20,3,380,1,1
218,Санкт-Петербург,room,0,10000,0,"[""kitchen""]",2024-03-19,2024-04-05,6,49,0,0
283,Санкт-Петербург,apartment,0,5000,2,"[""washer"", ""balcony""]",2025-12-16,2026-01-14,1,362,0,0
288,Сочи,room,3000,13000,0,"[""kitchen"", ""pets"", ""balcony"", ""tv"", ""ac""]",2025-10-14,2025-10-22,2,395,1,4
179,Москва,villa,5000,25000,1,[],2025-07-25,2025-08-23,2,213,0,0
236,Санкт-Петербург,villa,3000,23000,3,"[""parking"", ""wifi"", ""kitchen""]",2024-11-16,2024-12-10,4,469,0,0
90,Москва,house,1000,6000,1,"[""pets"", ""tv""]",2024-02-10,2024-02-13,2,372,0,0
217,Сочи,room,3000,13000,4,"[""wifi"", ""parking"", ""washer"", ""balcony"", ""pool""]",2025-09-21,2025-09-24,3,77,0,0
142,Краснодар,apartment,2000,12000,0,"[""kitchen"", ""pool"", ""tv"", ""balcony""]",2024-12-24,2024-12-27,4,156,1,4
158,Казань,room,0,2000,4,"[""pool"", ""washer"", ""kitchen""]",2025-01-23,2025-01-30,1,291,0,0
183,Краснодар,villa,2000,12000,4,"[""kitchen""]",2025-05-12,2025-06-03,4,193,1,0
48,Екатеринбург,villa,0,2000,1,"[""ac"", ""wifi"", ""kitchen"", ""pets""]",2024-12-08,2024-12-19,1,374,1,0
139,Екатеринбург,apartment,5000,25000,3,"[""kitchen""]",2025-06-30,2025-07-30,5,118,0,0
154,Нижний Новгород,house,1000,3000,2,"[""gym"", ""balcony""]",2025-12-13,2025-12-16,3,352,0,0
298,Сочи,house,2000,4000,0,"[""pets"", ""washer""]",2025-06-22,2025-07-09,4,302,1,0
69,Москва,apartment,0,10000,2,"[""washer""]",2025-05-22,2025-06-12,4,218,0,0
100,Москва,villa,2000,4000,0,[],2025-12-14,2026-01-01,4,495,0,0
160,Сочи,villa,0,10000,0,[],2024-09-13,2024-09-21,4,247,0,0
88,Санкт-Петербург,apartment,3000,5000,4,"[""parking"", ""wifi"", ""balcony""]",2025-10-08,2025-10-25,3,217,0,0
170,Нижний Новгород,apartment,3000,5000,1,"[""pets"", ""pool"", ""tv""]",2024-03-14,2024-03-26,3,92,1,0
207,Москва,apartment,1000,6000,0,"[""tv""]",2025-03-18,2025-04-15,3,332,0,0
172,Москва,apartment,1000,6000,2,"[""parking"", ""pets"", ""gym"", ""balcony"", ""tv""]",2024-01-28,2024-02-10,4,246,0,0
162,Санкт-Петербург,apartment,2000,7000,0,[],2025-02-15,2025-03-01,2,106,1,2
70,Казань,apartment,0,2000,2,"[""pets""]",2024-05-13,2024-05-19,6,91,0,0
194,Казань,apartment,0,2000,0,[],2024-07-31,2024-08-09,5,158,0,0
295,Санкт-Петербург,house,1000,6000,2,"[""tv""]",2025-01-22,2025-01-26,2,82,0,0
131,Новосибирск,room,2000,12000,1,"[""gym""]",2024-07-09,2024-07-26,4,153,1,0
227,Краснодар,apartment,1000,11000,4,"[""balcony"", ""pets"", ""pool"", ""kitchen""]",2024-06-27,2024-07-21,1,374,1,2
224,Нижний Новгород,room,1000,11000,4,"[""ac"", ""kitchen"", ""washer"", ""balcony""]",2024-08-25,2024-09-06,4,428,1,0
91,Краснодар,room,2000,12000,4,[],2024-09-30,2024-10-16,4,492,0,0
127,Москва,villa,3000,23000,2,[],2024-09-29,2024-10-15,3,113,0,0
298,Новосибирск,house,2000,22000,2,"[""balcony"", ""ac"", ""pool""]",2024-12-12,2024-12-19,5,298,0,0
209,Казань,villa,5000,15000,1,"[""gym""]",2024-07-26,2024-08-24,6,387,1,5
78,Екатеринбург,apartment,2000,22000,0,"[""washer""]",2025-10-22,2025-11-14,4,487,0,0
281,Сочи,apartment,2000,7000,2,"[""tv"", ""ac"", ""balcony""]",2024-09-09,2024-10-01,5,14,0,0
52,Краснодар,villa,1000,11000,4,"[""pets"", ""pool"", ""parking""]",2025-03-01,2025-03-05,3,441,0,0
257,Санкт-Петербург,apartment,3000,8000,3,[],2024-01-30,2024-02-07,1,255,1,4
31,Нижний Новгород,house,0,2000,2,"[""pets"", ""balcony"", ""washer"", ""gym""]",2025-12-29,2025-12-30,5,459,0,0
141,Сочи,apartment,1000,3000,2,"[""pool"", ""gym"", ""washer""]",2025-02-10,2025-02-16,3,329,0,0
74,Казань,room,2000,12000,3,"[""pool""]",2025-09-04,2025-09-08,4,72,1,5
154,Москва,house,3000,13000,4,"[""parking"", ""pets"", ""kitchen"", ""ac"", ""pool""]",2025-12-20,2026-01-19,4,368,0,0
236,Санкт-Петербург,villa,3000,23000,0,"[""tv"", ""pool"", ""pets""]",2024-12-02,2024-12-10,5,57,0,0
200,Санкт-Петербург,house,2000,4000,0,"[""pool"", ""gym"", ""wifi""]",2024-03-24,2024-03-31,2,119,0,0
140,Сочи,room,3000,23000,1,"[""gym"", ""tv"", ""parking"", ""kitchen"", ""wifi""]",2025-07-30,2025-08-17,6,136,0,0
32,Санкт-Петербург,room,3000,8000,0,[],2024-09-14,2024-10-14,5,47,0,0
6,Екатеринбург,villa,5000,7000,0,[],2024-11-15,2024-12-06,2,458,1,0
288,Краснодар,room,0,20000,4,[],2024-03-15,2024-04-13,5,309,0,0
150,Казань,apartment,1000,11000,4,"[""ac"", ""gym"", ""tv"", ""parking"", ""wifi""]",2024-08-02,2024-08-13,2,39,0,0
245,Санкт-Петербург,room,5000,7000,1,"[""balcony"", ""wifi"", ""parking"", ""kitchen""]",2025-05-07,2025-05-11,6,453,0,0
254,Санкт-Петербург,house,1000,3000,4,"[""gym"", ""wifi"", ""kitchen"", ""washer"", ""pool""]",2025-11-16,2025-12-14,1,83,1,1
149,Санкт-Петербург,apartment,1000,21000,2,"[""kitchen"", ""washer""]",2025-12-14,2025-12-17,5,110,1,5
189,Нижний Новгород,room,2000,22000,1,"[""parking"", ""pool"", ""pets"", ""wifi""]",2025-10-14,2025-10-30,3,315,1,4
63,Екатеринбург,house,1000,6000,0,"[""gym"", ""wifi""]",2024-03-18,2024-04-10,2,43,1,0
27,Краснодар,villa,3000,8000,3,[],2025-02-20,2025-03-10,3,417,0,0
86,Новосибирск,house,3000,13000,0,[],2024-05-22,2024-06-12,3,145,0,0
34,Нижний Новгород,villa,5000,15000,4,"[""ac"", ""balcony"", ""tv"", ""gym""]",2024-10-16,2024-11-02,5,487,0,0
30,Москва,apartment,0,10000,3,"[""ac"", ""balcony"", ""pool""]",2025-01-09,2025-01-21,5,152,1,2
230,Санкт-Петербург,room,1000,21000,3,"[""ac""]",2025-02-18,2025-03-02,1,133,0,0
5,Нижний Новгород,apartment,0,2000,2,"[""gym"", ""parking"", ""pool"", ""wifi"", ""washer""]",2025-06-05,2025-06-26,4,441,0,0
21,Нижний Новгород,apartment,0,2000,3,"[""tv"", ""wifi"", ""gym""]",2024-04-12,2024-04-28,2,275,0,0
242,Краснодар,house,1000,3000,0,"[""kitchen"", ""pets""]",2024-08-22,2024-08-27,5,76,0,0
285,Казань,apartment,0,10000,3,"[""kitchen"", ""tv""]",2024-07-16,2024-07-28,5,303,0,0
17,Москва,apartment,0,2000,4,"[""washer"", ""parking""]",2024-08-21,2024-09-02,1,361,0,0
127,Новосибирск,apartment,2000,7000,2,"[""kitchen"", ""pets"", ""tv""]",2024-01-08,2024-02-03,4,149,0,0
185,Нижний Новгород,villa,0,20000,4,"[""wifi""]",2024-05-10,2024-06-09,5,9,1,0
154,Санкт-Петербург,villa,2000,12000,1,"[""parking"", ""ac""]",2024-05-09,2024-06-04,5,390,1,3
148,Нижний Новгород,villa,3000,23000,2,"[""kitchen"", ""tv"", ""wifi"", ""parking"", ""washer""]",2025-10-18,2025-11-04,6,285,1,0
198,Сочи,apartment,3000,5000,1,"[""tv"", ""parking"", ""kitchen""]",2024-04-09,2024-04-17,6,318,1,3
123,Краснодар,villa,5000,7000,2,"[""tv"", ""ac""]",2024-12-18,2025-01-17,4,402,0,0
293,Екатеринбург,apartment,5000,15000,1,"[""wifi"", ""balcony"", ""tv"", ""gym""]",2025-10-14,2025-10-16,6,153,0,0
79,Краснодар,apartment,3000,5000,0,"[""ac"", ""balcony"", ""washer""]",2024-09-03,2024-09-11,4,388,0,0
228,Москва,apartment,3000,13000,1,"[""balcony"", ""parking"", ""pool""]",2025-03-04,2025-03-26,5,36,0,0
283,Москва,house,2000,7000,0,"[""gym"", ""pool"", ""washer"", ""ac""]",2025-02-12,2025-03-04,5,83,0,0
204,Екатеринбург,apartment,2000,22000,3,"[""ac""]",2024-01-10,2024-01-28,3,346,0,0
73,Екатеринбург,house,1000,11000,4,[],2024-02-02,2024-02-11,1,233,1,0
170,Новосибирск,house,3000,5000,2,"[""ac"", ""pets"", ""washer"", ""kitchen""]",2025-08-21,2025-09-20,1,197,0,0
256,Краснодар,apartment,1000,11000,1,"[""washer"", ""wifi""]",2024-09-01,2024-09-26,2,114,0,0
174,Екатеринбург,apartment,1000,6000,0,"[""tv"", ""kitchen""]",2025-06-21,2025-07-04,2,24,0,0
72,Краснодар,room,1000,3000,3,"[""parking""]",2025-05-12,2025-05-22,2,308,0,0
68,Москва,apartment,0,20000,3,"[""kitchen"", ""parking"", ""ac"", ""washer""]",2024-09-03,2024-09-22,2,461,0,0
108,Нижний Новгород,apartment,3000,8000,1,"[""wifi"", ""pool""]",2024-05-04,2024-05-31,2,301,0,0
24,Екатеринбург,villa,2000,4000,1,"[""wifi""]",2025-03-04,2025-03-08,6,300,0,0
296,Сочи,house,1000,11000,4,"[""washer""]",2025-09-10,2025-09-26,1,310,0,0
30,Москва,house,5000,15000,3,[],2025-01-20,2025-01-25,2,431,0,0
144,Нижний Новгород,apartment,5000,15000,2,"[""gym"", ""wifi"", ""washer"", ""pets""]",2025-09-28,2025-10-24,2,117,0,0
177,Сочи,house,1000,3000,3,"[""washer"", ""pets"", ""parking"", ""kitchen"", ""balcony""]",2025-01-20,2025-01-30,4,376,0,0
126,Нижний Новгород,apartment,0,10000,2,"[""pets""]",2025-12-17,2026-01-16,1,472,0,0
232,Нижний Новгород,room,3000,23000,2,[],2024-12-18,2024-12-24,6,242,0,0
215,Санкт-Петербург,house,0,5000,4,[],2025-12-18,2026-01-08,3,245,0,0
209,Санкт-Петербург,villa,0,5000,1,"[""parking""]",2025-11-22,2025-11-26,4,245,0,0
227,Москва,room,3000,23000,1,"[""pool"", ""kitchen""]",2024-06-03,2024-06-10,6,249,0,0
183,Казань,apartment,1000,21000,4,"[""gym"", ""tv"", ""ac"", ""pool"", ""parking""]",2025-05-24,2025-05-27,1,147,1,2
12,Москва,apartment,1000,21000,2,"[""pets""]",2025-07-04,2025-07-23,6,77,1,1
107,Казань,apartment,3000,13000,4,"[""tv"", ""balcony"", ""pets"", ""gym"", ""parking""]",2024-05-09,2024-05-25,5,366,0,0
252,Сочи,room,3000,13000,4,[],2024-12-15,2025-01-13,2,471,0,0
22,Санкт-Петербург,apartment,2000,4000,3,"[""kitchen"", ""balcony""]",2025-02-06,2025-02-16,2,221,0,0
113,Новосибирск,apartment,1000,21000,1,"[""ac"", ""pets""]",2024-08-13,2024-09-08,2,251,1,0
201,Новосибирск,room,5000,25000,3,"[""tv"", ""washer""]",2025-06-07,2025-06-17,5,219,0,0
143,Екатеринбург,apartment,0,2000,2,"[""kitchen"", ""ac"", ""wifi""]",2025-02-27,2025-03-18,2,497,0,0
168,Краснодар,villa,2000,4000,1,"[""wifi"", ""balcony"", ""kitchen"", ""tv"", ""pool""]",2025-03-03,2025-03-26,4,92,0,0
119,Новосибирск,apartment,5000,25000,4,"[""gym""]",2025-12-02,2025-12-31,3,444,0,0
68,Санкт-Петербург,apartment,3000,13000,0,"[""kitchen""]",2024-07-19,2024-07-29,4,237,0,0
4,Екатеринбург,apartment,3000,23000,1,"[""parking"", ""tv""]",2024-10-25,2024-11-17,6,27,0,0
105,Сочи,villa,5000,10000,0,"[""washer"", ""tv""]",2025-11-27,2025-12-24,2,397,0,0
228,Казань,apartment,5000,15000,2,[],2025-02-08,2025-02-24,4,393,1,0
101,Краснодар,house,1000,21000,1,[],2024-04-25,2024-04-28,2,453,1,0
26,Екатеринбург,villa,2000,7000,3,"[""tv"", ""pool""]",2024-07-28,2024-08-22,2,217,1,4
12,Казань,villa,5000,25000,3,"[""parking"", ""pool"", ""balcony"", ""wifi"", ""kitchen""]",2025-10-17,2025-11-08,3,311,1,5
69,Москва,villa,2000,22000,2,"[""wifi"", ""parking"", ""pool"", ""tv""]",2024-09-24,2024-10-14,3,391,1,2
192,Москва,apartment,0,2000,2,"[""balcony"", ""parking""]",2025-05-01,2025-05-13,5,367,0,0
31,Москва,house,5000,7000,2,"[""parking"", ""wifi""]",2024-10-15,2024-10-17,3,124,0,0
208,Краснодар,villa,2000,4000,1,"[""pool"", ""tv""]",2025-10-11,2025-11-01,1,141,0,0
112,Нижний Новгород,apartment,3000,13000,2,"[""wifi"", ""pool"", ""pets"", ""gym""]",2025-10-16,2025-10-17,1,473,0,0
163,Краснодар,apartment,3000,5000,3,"[""tv"", ""gym"", ""wifi""]",2024-04-03,2024-05-03,5,20,0,0
237,Санкт-Петербург,room,5000,10000,3,"[""parking"", ""balcony"", ""pets"", ""wifi"", ""kitchen""]",2025-06-12,2025-07-12,4,218,1,4
58,Санкт-Петербург,villa,5000,25000,3,"[""ac"", ""tv"", ""pool""]",2025-11-10,2025-11-17,2,212,0,0
22,Новосибирск,apartment,2000,7000,2,"[""gym""]",2024-12-31,2025-01-21,5,35,0,0
217,Новосибирск,room,1000,11000,1,"[""pool"", ""pets""]",2025-08-15,2025-09-05,5,395,1,0
82,Краснодар,room,1000,3000,3,"[""washer"", ""ac"", ""wifi"", ""pets"", ""tv""]",2024-12-04,2024-12-22,3,476,0,0
281,Нижний Новгород,villa,1000,3000,1,[],2024-06-04,2024-06-30,5,175,0,0
237,Казань,room,3000,23000,4,"[""pool"", ""gym"", ""ac"", ""wifi""]",2025-10-15,2025-10-27,6,364,0,0
164,Казань,villa,2000,12000,3,[],2024-09-01,2024-09-02,5,240,1,1
275,Нижний Новгород,house,0,20000,1,"[""kitchen"", ""washer"", ""tv"", ""pool""]",2025-04-11,2025-05-11,6,487,1,0
257,Екатеринбург,house,2000,7000,3,"[""tv"", ""balcony"", ""pool"", ""wifi"", ""gym""]",2024-03-03,2024-03-04,4,465,0,0
38,Москва,house,2000,7000,1,"[""gym"", ""washer""]",2024-08-09,2024-09-07,6,494,0,0
248,Нижний Новгород,room,0,20000,0,"[""pets"", ""washer"", ""parking"", ""pool"", ""kitchen""]",2025-12-27,2026-01-16,4,180,1,4
209,Екатеринбург,apartment,5000,25000,4,"[""pool""]",2024-10-21,2024-11-15,3,9,0,0
188,Казань,house,2000,7000,3,"[""ac"", ""pool"", ""washer"", ""gym"", ""parking""]",2025-12-12,2025-12-18,2,429,0,0
39,Екатеринбург,house,5000,7000,3,[],2025-01-05,2025-01-28,3,245,0,0
216,Москва,apartment,2000,22000,4,[],2024-03-25,2024-04-24,3,20,1,0
36,Краснодар,house,3000,5000,0,"[""wifi"", ""kitchen"", ""balcony"", ""tv""]",2025-07-27,2025-08-15,6,107,0,0
240,Новосибирск,villa,3000,8000,1,"[""gym"", ""tv""]",2025-05-27,2025-06-19,2,184,0,0
46,Казань,apartment,2000,22000,3,"[""parking"", ""gym"", ""balcony"", ""pets""]",2025-12-28,2026-01-14,4,325,0,0
146,Сочи,house,0,5000,0,"[""kitchen"", ""balcony"", ""tv""]",2025-01-08,2025-01-13,5,73,0,0
276,Новосибирск,apartment,5000,10000,3,"[""kitchen"", ""gym"", ""wifi"", ""washer"", ""balcony""]",2025-12-06,2026-01-04,6,346,0,0
11,Краснодар,apartment,0,10000,3,[],2024-11-23,2024-11-26,5,13,0,0
174,Екатеринбург,house,1000,21000,0,"[""pool"", ""wifi"", ""pets""]",2024-08-28,2024-09-08,4,433,0,0
112,Краснодар,villa,1000,3000,0,[],2024-02-28,2024-03-23,1,302,0,0
121,Санкт-Петербург,villa,3000,5000,0,"[""tv"", ""wifi""]",2024-06-26,2024-07-13,6,486,0,0
143,Санкт-Петербург,apartment,5000,10000,4,"[""wifi"", ""pool"", ""pets"", ""kitchen"", ""ac""]",2024-08-13,2024-09-03,4,214,0,0
125,Краснодар,room,1000,3000,4,[],2024-05-23,2024-05-28,6,326,0,0
35,Новосибирск,villa,2000,22000,2,"[""wifi"", ""ac"", ""pool""]",2024-03-16,2024-04-12,1,19,1,2
126,Москва,villa,3000,23000,1,"[""washer"", ""tv"", ""gym"", ""parking""]",2024-04-06,2024-04-24,5,64,1,0
217,Сочи,room,3000,13000,0,"[""parking"", ""balcony"", ""washer"", ""pool"", ""tv""]",2025-12-07,2026-01-04,1,261,0,0
204,Казань,villa,5000,10000,3,"[""balcony""]",2025-07-11,2025-07-28,6,342,0,0
45,Краснодар,house,3000,23000,1,"[""kitchen"", ""pets"", ""balcony"", ""pool""]",2025-03-21,2025-04-05,5,426,0,0
6,Сочи,room,3000,5000,3,"[""kitchen"", ""pets""]",2025-07-17,2025-08-16,6,309,0,0
276,Москва,room,2000,7000,2,"[""tv"", ""parking"", ""kitchen"", ""washer""]",2024-12-15,2025-01-04,4,246,0,0
223,Новосибирск,villa,3000,23000,2,[],2025-07-16,2025-08-12,2,468,0,0
273,Москва,apartment,0,2000,2,[],2025-03-27,2025-03-31,4,169,0,0
299,Сочи,villa,0,5000,4,"[""balcony"", ""ac""]",2024-04-05,2024-04-23,5,226,0,0
59,Екатеринбург,villa,3000,5000,0,"[""ac"", ""wifi"", ""tv"", ""pets"", ""gym""]",2024-07-07,2024-07-16,3,305,1,0
229,Нижний Новгород,apartment,3000,5000,1,"[""wifi"", ""kitchen"", ""pool"", ""pets"", ""balcony""]",2024-04-14,2024-05-08,2,175,0,0
33,Краснодар,apartment,3000,13000,1,"[""wifi"", ""balcony"", ""ac"", ""parking""]",2024-07-04,2024-07-10,2,436,0,0
108,Санкт-Петербург,villa,0,20000,1,[],2024-01-14,2024-02-09,4,328,0,0
70,Екатеринбург,house,3000,23000,1,"[""pets"", ""washer""]",2025-01-07,2025-01-15,4,484,1,1
168,Нижний Новгород,apartment,2000,12000,3,"[""pets"", ""ac"", ""balcony"", ""tv"", ""pool""]",2024-09-18,2024-09-20,6,195,0,0
253,Сочи,apartment,2000,12000,2,"[""gym""]",2024-12-04,2024-12-28,1,144,0,0
220,Краснодар,apartment,5000,10000,2,"[""pool"", ""gym"", ""pets"", ""ac""]",2024-12-27,2025-01-17,5,484,0,0
82,Краснодар,room,1000,21000,3,"[""tv"", ""ac""]",2024-09-03,2024-09-08,1,441,0,0
236,Нижний Новгород,apartment,5000,25000,0,"[""pets"", ""gym"", ""pool"", ""parking""]",2025-10-28,2025-11-11,5,288,0,0
129,Екатеринбург,house,3000,13000,4,[],2024-12-30,2024-12-31,6,405,0,0
31,Новосибирск,apartment,5000,10000,4,"[""balcony"", ""washer""]",2024-06-18,2024-07-12,1,27,0,0
144,Казань,villa,1000,3000,3,"[""pool"", ""washer"", ""kitchen""]",2025-08-27,2025-09-07,3,326,1,0
3,Сочи,villa,0,2000,3,"[""ac""]",2025-07-26,2025-08-07,1,182,0,0
68,Москва,apartment,2000,4000,1,"[""parking"", ""gym"", ""pool"", ""kitchen""]",2024-08-20,2024-09-18,1,72,1,2
115,Нижний Новгород,villa,2000,7000,0,"[""parking"", ""pets"", ""kitchen"", ""tv"", ""ac""]",2024-12-27,2025-01-15,1,141,1,0
184,Казань,room,2000,7000,4,"[""balcony"", ""kitchen"", ""ac""]",2024-04-23,2024-05-16,1,269,0,0
115,Сочи,villa,2000,12000,2,"[""parking"", ""gym""]",2025-10-09,2025-11-03,4,21,1,1
300,Сочи,apartment,0,2000,3,"[""gym"", ""ac"", ""tv"", ""kitchen"", ""washer""]",2024-08-13,2024-09-05,4,358,0,0
214,Казань,room,1000,3000,3,"[""pool"", ""pets"", ""washer""]",2024-09-13,2024-09-26,1,432,0,0
45,Новосибирск,room,2000,22000,1,"[""gym"", ""parking"", ""kitchen""]",2025-03-10,2025-03-11,5,132,0,0
262,Нижний Новгород,room,1000,3000,4,"[""wifi"", ""balcony"", ""pool"", ""pets""]",2025-09-09,2025-10-06,4,124,0,0
121,Новосибирск,apartment,3000,23000,0,"[""ac"", ""wifi""]",2025-12-30,2026-01-10,6,316,1,2
215,Нижний Новгород,house,0,5000,1,"[""pool"", ""tv""]",2025-07-23,2025-08-09,1,158,0,0
47,Екатеринбург,house,0,5000,2,"[""pool"", ""balcony"", ""gym"", ""kitchen""]",2024-02-17,2024-03-16,6,75,0,0
122,Санкт-Петербург,house,2000,7000,3,"[""ac"", ""washer""]",2025-01-22,2025-02-06,2,311,0,0
57,Новосибирск,apartment,5000,7000,2,"[""gym"", ""pool"", ""parking"", ""pets"", ""ac""]",2024-07-26,2024-08-16,3,128,0,0
191,Сочи,apartment,0,5000,4,"[""washer"", ""parking"", ""tv""]",2024-11-24,2024-11-25,4,76,0,0
59,Нижний Новгород,villa,1000,21000,2,[],2025-04-07,2025-04-14,2,261,0,0
219,Казань,villa,0,2000,4,"[""pool"", ""kitchen"", ""tv""]",2024-04-10,2024-04-29,5,127,0,0
39,Новосибирск,room,1000,21000,3,"[""parking"", ""wifi"", ""ac""]",2024-05-20,2024-06-08,5,350,0,0
1,Нижний Новгород,apartment,2000,4000,2,"[""wifi""]",2024-09-17,2024-09-26,3,27,0,0
